,Agency,Site_No,DateTime,Flow,Value
6206,USGS,06803486,2017-09-26,56.0,A
6207,USGS,06803486,2017-09-27,43.6,A
6208,USGS,06803486,2017-09-28,36.8,A
6209,USGS,06803486,2017-09-29,33.5,A
6210,USGS,06803486,2017-09-30,32.0,A
6211,USGS,06803486,2017-10-01,31.8,A
6212,USGS,06803486,2017-10-02,62.2,A
6213,USGS,06803486,2017-10-03,76.2,A
6214,USGS,06803486,2017-10-04,81.9,A
6215,USGS,06803486,2017-10-05,107,A
6216,USGS,06803486,2017-10-06,302,A
6217,USGS,06803486,2017-10-07,1280,A
6218,USGS,06803486,2017-10-08,464,A
6219,USGS,06803486,2017-10-09,252,A
6220,USGS,06803486,2017-10-10,236,A
6221,USGS,06803486,2017-10-11,189,A
6222,USGS,06803486,2017-10-12,152,A
6223,USGS,06803486,2017-10-13,132,A
6224,USGS,06803486,2017-10-14,120,A
6225,USGS,06803486,2017-10-15,110,A
6226,USGS,06803486,2017-10-16,101,A
6227,USGS,06803486,2017-10-17,92.2,A
6228,USGS,06803486,2017-10-18,86.4,A
6229,USGS,06803486,2017-10-19,81.6,A
6230,USGS,06803486,2017-10-20,76.7,A
6231,USGS,06803486,2017-10-21,72.5,A
6232,USGS,06803486,2017-10-22,70.7,A
6233,USGS,06803486,2017-10-23,66.1,A
6234,USGS,06803486,2017-10-24,63.0,A
6235,USGS,06803486,2017-10-25,61.1,A
6236,USGS,06803486,2017-10-26,55.3,A
6237,USGS,06803486,2017-10-27,55.2,A
6238,USGS,06803486,2017-10-28,52.3,A
6239,USGS,06803486,2017-10-29,49.2,A
6240,USGS,06803486,2017-10-30,47.5,A
6241,USGS,06803486,2017-10-31,47.4,A
6242,USGS,06803486,2017-11-01,45.3,A
6243,USGS,06803486,2017-11-02,44.6,A
6244,USGS,06803486,2017-11-03,44.1,A
6245,USGS,06803486,2017-11-04,43.3,A
6246,USGS,06803486,2017-11-05,42.8,A
6247,USGS,06803486,2017-11-06,42.3,A
6248,USGS,06803486,2017-11-07,40.7,A
6249,USGS,06803486,2017-11-08,40.8,A
6250,USGS,06803486,2017-11-09,40.1,A
6251,USGS,06803486,2017-11-10,39.8,A
6252,USGS,06803486,2017-11-11,39.4,A
6253,USGS,06803486,2017-11-12,39.8,A
6254,USGS,06803486,2017-11-13,40.2,A
6255,USGS,06803486,2017-11-14,40.4,A
6256,USGS,06803486,2017-11-15,41.2,A
6257,USGS,06803486,2017-11-16,41.4,A
6258,USGS,06803486,2017-11-17,40.5,A
6259,USGS,06803486,2017-11-18,40.6,A
6260,USGS,06803486,2017-11-19,42.7,A
6261,USGS,06803486,2017-11-20,42.1,A
6262,USGS,06803486,2017-11-21,40.6,A
6263,USGS,06803486,2017-11-22,41.0,A
6264,USGS,06803486,2017-11-23,39.7,A
6265,USGS,06803486,2017-11-24,40.8,A
6266,USGS,06803486,2017-11-25,40.5,A
6267,USGS,06803486,2017-11-26,39.5,A
6268,USGS,06803486,2017-11-27,40.1,A
6269,USGS,06803486,2017-11-28,39.3,A
6270,USGS,06803486,2017-11-29,39.7,A
6271,USGS,06803486,2017-11-30,38.6,A
6272,USGS,06803486,2017-12-01,39.7,A
6273,USGS,06803486,2017-12-02,38.6,A
6274,USGS,06803486,2017-12-03,38.4,A
6275,USGS,06803486,2017-12-04,39.3,A
6276,USGS,06803486,2017-12-05,41.5,A
6277,USGS,06803486,2017-12-06,39.8,A
6278,USGS,06803486,2017-12-07,38.5,A:e
6279,USGS,06803486,2017-12-08,38.8,A:e
6280,USGS,06803486,2017-12-09,38.6,A:e
6281,USGS,06803486,2017-12-10,37.7,A:e
6282,USGS,06803486,2017-12-11,36.9,A:e
6283,USGS,06803486,2017-12-12,37.7,A:e
6284,USGS,06803486,2017-12-13,38.2,A:e
6285,USGS,06803486,2017-12-14,37.7,A:e
6286,USGS,06803486,2017-12-15,36.7,A:e
6287,USGS,06803486,2017-12-16,35.8,A:e
6288,USGS,06803486,2017-12-17,35.4,A:e
6289,USGS,06803486,2017-12-18,35.4,A:e
6290,USGS,06803486,2017-12-19,35.5,A:e
6291,USGS,06803486,2017-12-20,35.3,A:e
6292,USGS,06803486,2017-12-21,35.3,A:e
6293,USGS,06803486,2017-12-22,35.1,A:e
6294,USGS,06803486,2017-12-23,35.2,A:e
6295,USGS,06803486,2017-12-24,35.7,A:e
6296,USGS,06803486,2017-12-25,36.3,A:e
6297,USGS,06803486,2017-12-26,36.8,A:e
6298,USGS,06803486,2017-12-27,37.0,A:e
6299,USGS,06803486,2017-12-28,36.8,A:e
6300,USGS,06803486,2017-12-29,38.0,A:e
6301,USGS,06803486,2017-12-30,42.5,A:e
6302,USGS,06803486,2017-12-31,45.2,A:e
6303,USGS,06803486,2018-01-01,46.6,A:e
6304,USGS,06803486,2018-01-02,47.9,A:e
6305,USGS,06803486,2018-01-03,48.8,A:e
6306,USGS,06803486,2018-01-04,49.1,A:e
6307,USGS,06803486,2018-01-05,50.5,A:e
6308,USGS,06803486,2018-01-06,52.2,A:e
6309,USGS,06803486,2018-01-07,52.1,A:e
6310,USGS,06803486,2018-01-08,49.6,A:e
6311,USGS,06803486,2018-01-09,47.9,A:e
6312,USGS,06803486,2018-01-10,44.4,A:e
6313,USGS,06803486,2018-01-11,65.4,A:e
6314,USGS,06803486,2018-01-12,67.4,A:e
6315,USGS,06803486,2018-01-13,45.1,A:e
6316,USGS,06803486,2018-01-14,41.4,A:e
6317,USGS,06803486,2018-01-15,44.3,A:e
6318,USGS,06803486,2018-01-16,49.6,A:e
6319,USGS,06803486,2018-01-17,50.9,A:e
6320,USGS,06803486,2018-01-18,50.1,A:e
6321,USGS,06803486,2018-01-19,48.8,A:e
6322,USGS,06803486,2018-01-20,46.1,A:e
6323,USGS,06803486,2018-01-21,43.6,A:e
6324,USGS,06803486,2018-01-22,40.3,A:e
6325,USGS,06803486,2018-01-23,44.5,A:e
6326,USGS,06803486,2018-01-24,92.6,A:e
6327,USGS,06803486,2018-01-25,30.3,A:e
6328,USGS,06803486,2018-01-26,25.3,A:e
6329,USGS,06803486,2018-01-27,28.6,A:e
6330,USGS,06803486,2018-01-28,31.9,A:e
6331,USGS,06803486,2018-01-29,39.0,A:e
6332,USGS,06803486,2018-01-30,34.0,A:e
6333,USGS,06803486,2018-01-31,20.3,A:e
6334,USGS,06803486,2018-02-01,55.1,A:e
6335,USGS,06803486,2018-02-02,18.3,A:e
6336,USGS,06803486,2018-02-03,16.9,A:e
6337,USGS,06803486,2018-02-04,17.8,A:e
6338,USGS,06803486,2018-02-05,19.8,A:e
6339,USGS,06803486,2018-02-06,22.9,A:e
6340,USGS,06803486,2018-02-07,23.1,A:e
6341,USGS,06803486,2018-02-08,20.8,A:e
6342,USGS,06803486,2018-02-09,18.7,A:e
6343,USGS,06803486,2018-02-10,19.1,A:e
6344,USGS,06803486,2018-02-11,19.4,A:e
6345,USGS,06803486,2018-02-12,20.7,A:e
6346,USGS,06803486,2018-02-13,20.0,A:e
6347,USGS,06803486,2018-02-14,18.5,A:e
6348,USGS,06803486,2018-02-15,19.9,A:e
6349,USGS,06803486,2018-02-16,30.5,A:e
6350,USGS,06803486,2018-02-17,27.8,A:e
6351,USGS,06803486,2018-02-18,22.8,A:e
6352,USGS,06803486,2018-02-19,22.0,A:e
6353,USGS,06803486,2018-02-20,23.8,A:e
6354,USGS,06803486,2018-02-21,27.3,A:e
6355,USGS,06803486,2018-02-22,25.0,A:e
6356,USGS,06803486,2018-02-23,22.8,A:e
6357,USGS,06803486,2018-02-24,26.2,A:e
6358,USGS,06803486,2018-02-25,25.8,A:e
6359,USGS,06803486,2018-02-26,26.6,A:e
6360,USGS,06803486,2018-02-27,36.0,A:e
6361,USGS,06803486,2018-02-28,41.8,A:e
6362,USGS,06803486,2018-03-01,44.2,A:e
6363,USGS,06803486,2018-03-02,44.4,A:e
6364,USGS,06803486,2018-03-03,48.0,A:e
6365,USGS,06803486,2018-03-04,53.7,A:e
6366,USGS,06803486,2018-03-05,57.0,A:e
6367,USGS,06803486,2018-03-06,57.9,A:e
6368,USGS,06803486,2018-03-07,52.5,A:e
6369,USGS,06803486,2018-03-08,47.9,A:e
6370,USGS,06803486,2018-03-09,48.3,A:e
6371,USGS,06803486,2018-03-10,47.1,A
6372,USGS,06803486,2018-03-11,45.6,A
6373,USGS,06803486,2018-03-12,45.9,A
6374,USGS,06803486,2018-03-13,43.3,A
6375,USGS,06803486,2018-03-14,43.2,A
6376,USGS,06803486,2018-03-15,42.7,A
6377,USGS,06803486,2018-03-16,45.0,A
6378,USGS,06803486,2018-03-17,51.8,A
6379,USGS,06803486,2018-03-18,53.0,A
6380,USGS,06803486,2018-03-19,58.8,A
6381,USGS,06803486,2018-03-20,61.6,A
6382,USGS,06803486,2018-03-21,58.7,A
6383,USGS,06803486,2018-03-22,53.9,A
6384,USGS,06803486,2018-03-23,53.3,A
6385,USGS,06803486,2018-03-24,74.7,A
6386,USGS,06803486,2018-03-25,71.6,A
6387,USGS,06803486,2018-03-26,74.1,A
6388,USGS,06803486,2018-03-27,70.2,A
6389,USGS,06803486,2018-03-28,63.2,A
6390,USGS,06803486,2018-03-29,59.0,A
6391,USGS,06803486,2018-03-30,56.1,A
6392,USGS,06803486,2018-03-31,56.2,A
6393,USGS,06803486,2018-04-01,52.6,A
6394,USGS,06803486,2018-04-02,49.9,A
6395,USGS,06803486,2018-04-03,47.7,A
6396,USGS,06803486,2018-04-04,48.4,A
6397,USGS,06803486,2018-04-05,44.3,A
6398,USGS,06803486,2018-04-06,43.6,A
6399,USGS,06803486,2018-04-07,43.0,A
6400,USGS,06803486,2018-04-08,42.4,A
6401,USGS,06803486,2018-04-09,41.6,A
6402,USGS,06803486,2018-04-10,42.1,A
6403,USGS,06803486,2018-04-11,41.5,A
6404,USGS,06803486,2018-04-12,41.3,A
6405,USGS,06803486,2018-04-13,41.5,A
6406,USGS,06803486,2018-04-14,40.9,A
6407,USGS,06803486,2018-04-15,43.9,A
6408,USGS,06803486,2018-04-16,44.1,A
6409,USGS,06803486,2018-04-17,41.5,A
6410,USGS,06803486,2018-04-18,39.7,A
6411,USGS,06803486,2018-04-19,41.0,A
6412,USGS,06803486,2018-04-20,39.2,A
6413,USGS,06803486,2018-04-21,38.7,A
6414,USGS,06803486,2018-04-22,38.8,A
6415,USGS,06803486,2018-04-23,38.6,A
6416,USGS,06803486,2018-04-24,40.7,A
6417,USGS,06803486,2018-04-25,40.5,A
6418,USGS,06803486,2018-04-26,40.8,A
6419,USGS,06803486,2018-04-27,39.6,A
6420,USGS,06803486,2018-04-28,38.8,A
6421,USGS,06803486,2018-04-29,37.4,A
6422,USGS,06803486,2018-04-30,37.9,A
6423,USGS,06803486,2018-05-01,37.0,A
6424,USGS,06803486,2018-05-02,36.3,A
6425,USGS,06803486,2018-05-03,36.5,A
6426,USGS,06803486,2018-05-04,37.3,A
6427,USGS,06803486,2018-05-05,36.8,A
6428,USGS,06803486,2018-05-06,34.7,A
6429,USGS,06803486,2018-05-07,33.6,A
6430,USGS,06803486,2018-05-08,32.6,A
6431,USGS,06803486,2018-05-09,32.0,A
6432,USGS,06803486,2018-05-10,31.3,A
6433,USGS,06803486,2018-05-11,38.5,A
6434,USGS,06803486,2018-05-12,36.6,A
6435,USGS,06803486,2018-05-13,33.9,A
6436,USGS,06803486,2018-05-14,34.1,A
6437,USGS,06803486,2018-05-15,34.8,A
6438,USGS,06803486,2018-05-16,34.3,A
6439,USGS,06803486,2018-05-17,32.9,A
6440,USGS,06803486,2018-05-18,30.9,A
6441,USGS,06803486,2018-05-19,32.0,A
6442,USGS,06803486,2018-05-20,36.1,A
6443,USGS,06803486,2018-05-21,36.7,A
6444,USGS,06803486,2018-05-22,34.9,A
6445,USGS,06803486,2018-05-23,33.4,A
6446,USGS,06803486,2018-05-24,32.5,A
6447,USGS,06803486,2018-05-25,30.3,A
6448,USGS,06803486,2018-05-26,29.5,A
6449,USGS,06803486,2018-05-27,28.7,A
6450,USGS,06803486,2018-05-28,27.9,A
6451,USGS,06803486,2018-05-29,29.3,A
6452,USGS,06803486,2018-05-30,38.6,A
6453,USGS,06803486,2018-05-31,41.2,A
6454,USGS,06803486,2018-06-01,33.4,A
6455,USGS,06803486,2018-06-02,128,A
6456,USGS,06803486,2018-06-03,79.7,A
6457,USGS,06803486,2018-06-04,49.2,A
6458,USGS,06803486,2018-06-05,43.5,A
6459,USGS,06803486,2018-06-06,40.0,A
6460,USGS,06803486,2018-06-07,38.4,A
6461,USGS,06803486,2018-06-08,40.2,A
6462,USGS,06803486,2018-06-09,37.9,A
6463,USGS,06803486,2018-06-10,39.0,A
6464,USGS,06803486,2018-06-11,34.8,A
6465,USGS,06803486,2018-06-12,31.9,A
6466,USGS,06803486,2018-06-13,29.9,A
6467,USGS,06803486,2018-06-14,28.0,A
6468,USGS,06803486,2018-06-15,25.4,A
6469,USGS,06803486,2018-06-16,23.0,A
6470,USGS,06803486,2018-06-17,20.5,A
6471,USGS,06803486,2018-06-18,21.3,A
6472,USGS,06803486,2018-06-19,94.3,A
6473,USGS,06803486,2018-06-20,367,A
6474,USGS,06803486,2018-06-21,225,A
6475,USGS,06803486,2018-06-22,85.1,A
6476,USGS,06803486,2018-06-23,60.4,A
6477,USGS,06803486,2018-06-24,59.1,A
6478,USGS,06803486,2018-06-25,790,A
6479,USGS,06803486,2018-06-26,897,A
6480,USGS,06803486,2018-06-27,238,A
6481,USGS,06803486,2018-06-28,154,A
6482,USGS,06803486,2018-06-29,123,A
6483,USGS,06803486,2018-06-30,172,A
6484,USGS,06803486,2018-07-01,233,A
6485,USGS,06803486,2018-07-02,156,A
6486,USGS,06803486,2018-07-03,111,A
6487,USGS,06803486,2018-07-04,92.5,A
6488,USGS,06803486,2018-07-05,103,A
6489,USGS,06803486,2018-07-06,128,A
6490,USGS,06803486,2018-07-07,88.3,A
6491,USGS,06803486,2018-07-08,76.6,A
6492,USGS,06803486,2018-07-09,69.5,A
6493,USGS,06803486,2018-07-10,64.2,A
6494,USGS,06803486,2018-07-11,59.5,A
6495,USGS,06803486,2018-07-12,54.6,A
6496,USGS,06803486,2018-07-13,50.9,A
6497,USGS,06803486,2018-07-14,48.8,A
6498,USGS,06803486,2018-07-15,46.5,A
6499,USGS,06803486,2018-07-16,42.9,A
6500,USGS,06803486,2018-07-17,43.0,A
6501,USGS,06803486,2018-07-18,101,A
6502,USGS,06803486,2018-07-19,78.9,A
6503,USGS,06803486,2018-07-20,56.7,A
6504,USGS,06803486,2018-07-21,49.1,A
6505,USGS,06803486,2018-07-22,44.9,A
6506,USGS,06803486,2018-07-23,40.9,A
6507,USGS,06803486,2018-07-24,37.7,A
6508,USGS,06803486,2018-07-25,38.6,A
6509,USGS,06803486,2018-07-26,36.9,A
6510,USGS,06803486,2018-07-27,36.0,A
6511,USGS,06803486,2018-07-28,38.8,A
6512,USGS,06803486,2018-07-29,49.6,A
6513,USGS,06803486,2018-07-30,35.6,A
6514,USGS,06803486,2018-07-31,32.2,A
6515,USGS,06803486,2018-08-01,28.6,A
6516,USGS,06803486,2018-08-02,27.5,A
6517,USGS,06803486,2018-08-03,26.4,A
6518,USGS,06803486,2018-08-04,28.7,A
6519,USGS,06803486,2018-08-05,28.1,A
6520,USGS,06803486,2018-08-06,27.1,A
6521,USGS,06803486,2018-08-07,30.1,A
6522,USGS,06803486,2018-08-08,29.8,A
6523,USGS,06803486,2018-08-09,27.4,A
6524,USGS,06803486,2018-08-10,26.0,A
6525,USGS,06803486,2018-08-11,24.4,A
6526,USGS,06803486,2018-08-12,24.0,A
6527,USGS,06803486,2018-08-13,24.2,A
6528,USGS,06803486,2018-08-14,27.4,A
6529,USGS,06803486,2018-08-15,32.2,A
6530,USGS,06803486,2018-08-16,29.7,A
6531,USGS,06803486,2018-08-17,29.0,A
6532,USGS,06803486,2018-08-18,27.8,A
6533,USGS,06803486,2018-08-19,46.5,A
6534,USGS,06803486,2018-08-20,62.0,A
6535,USGS,06803486,2018-08-21,86.1,A
6536,USGS,06803486,2018-08-22,50.0,A
6537,USGS,06803486,2018-08-23,40.1,A
6538,USGS,06803486,2018-08-24,36.4,A
6539,USGS,06803486,2018-08-25,35.0,A
6540,USGS,06803486,2018-08-26,35.0,A
6541,USGS,06803486,2018-08-27,33.2,A
6542,USGS,06803486,2018-08-28,30.4,A
6543,USGS,06803486,2018-08-29,29.0,A
6544,USGS,06803486,2018-08-30,28.1,A
6545,USGS,06803486,2018-08-31,27.1,A
6546,USGS,06803486,2018-09-01,30.7,A
6547,USGS,06803486,2018-09-02,118,A
6548,USGS,06803486,2018-09-03,140,A
6549,USGS,06803486,2018-09-04,695,A
6550,USGS,06803486,2018-09-05,1150,A
6551,USGS,06803486,2018-09-06,426,A
6552,USGS,06803486,2018-09-07,241,A
6553,USGS,06803486,2018-09-08,183,A
6554,USGS,06803486,2018-09-09,149,A
6555,USGS,06803486,2018-09-10,126,A
6556,USGS,06803486,2018-09-11,111,A
6557,USGS,06803486,2018-09-12,98.2,A
6558,USGS,06803486,2018-09-13,88.6,A
6559,USGS,06803486,2018-09-14,81.4,A
6560,USGS,06803486,2018-09-15,75.8,A
6561,USGS,06803486,2018-09-16,71.0,A
6562,USGS,06803486,2018-09-17,66.9,A
6563,USGS,06803486,2018-09-18,63.7,A
6564,USGS,06803486,2018-09-19,87.0,A
6565,USGS,06803486,2018-09-20,87.4,A
6566,USGS,06803486,2018-09-21,85.8,A
6567,USGS,06803486,2018-09-22,67.9,A
6568,USGS,06803486,2018-09-23,58.9,A
6569,USGS,06803486,2018-09-24,54.2,A
6570,USGS,06803486,2018-09-25,51.0,A
6571,USGS,06803486,2018-09-26,54.7,A
6572,USGS,06803486,2018-09-27,50.0,A
6573,USGS,06803486,2018-09-28,46.1,A
6574,USGS,06803486,2018-09-29,44.0,A
6575,USGS,06803486,2018-09-30,43.5,A
6576,USGS,06803486,2018-10-01,45.1,A
6577,USGS,06803486,2018-10-02,47.7,A
6578,USGS,06803486,2018-10-03,46.3,A
6579,USGS,06803486,2018-10-04,42.7,A
6580,USGS,06803486,2018-10-05,45.1,A
6581,USGS,06803486,2018-10-06,41.7,A
6582,USGS,06803486,2018-10-07,43.2,A
6583,USGS,06803486,2018-10-08,47.4,A
6584,USGS,06803486,2018-10-09,75.3,A
6585,USGS,06803486,2018-10-10,186,A
6586,USGS,06803486,2018-10-11,119,A
6587,USGS,06803486,2018-10-12,84.8,A
6588,USGS,06803486,2018-10-13,76.3,A
6589,USGS,06803486,2018-10-14,72.4,A
6590,USGS,06803486,2018-10-15,73.6,A
6591,USGS,06803486,2018-10-16,69.4,A
6592,USGS,06803486,2018-10-17,65.2,A
6593,USGS,06803486,2018-10-18,61.9,A
6594,USGS,06803486,2018-10-19,59.2,A
6595,USGS,06803486,2018-10-20,55.9,A
6596,USGS,06803486,2018-10-21,54.0,A
6597,USGS,06803486,2018-10-22,52.1,A
6598,USGS,06803486,2018-10-23,52.5,A
6599,USGS,06803486,2018-10-24,53.2,A
6600,USGS,06803486,2018-10-25,55.2,A
6601,USGS,06803486,2018-10-26,55.7,A
6602,USGS,06803486,2018-10-27,55.2,A
6603,USGS,06803486,2018-10-28,52.7,A
6604,USGS,06803486,2018-10-29,52.3,A
6605,USGS,06803486,2018-10-30,50.2,A
6606,USGS,06803486,2018-10-31,51.0,A
6607,USGS,06803486,2018-11-01,49.6,A
6608,USGS,06803486,2018-11-02,48.3,A
6609,USGS,06803486,2018-11-03,49.4,A
6610,USGS,06803486,2018-11-04,49.4,A
6611,USGS,06803486,2018-11-05,51.4,A
6612,USGS,06803486,2018-11-06,52.4,A
6613,USGS,06803486,2018-11-07,50.8,A
6614,USGS,06803486,2018-11-08,48.9,A
6615,USGS,06803486,2018-11-09,47.8,A
6616,USGS,06803486,2018-11-10,45.8,A
6617,USGS,06803486,2018-11-11,46.3,A
6618,USGS,06803486,2018-11-12,47.3,A
6619,USGS,06803486,2018-11-13,35.7,A:e
6620,USGS,06803486,2018-11-14,43.6,A:e
6621,USGS,06803486,2018-11-15,47.9,A
6622,USGS,06803486,2018-11-16,47.1,A
6623,USGS,06803486,2018-11-17,44.3,A:e
6624,USGS,06803486,2018-11-18,39.0,A:e
6625,USGS,06803486,2018-11-19,44.2,A:e
6626,USGS,06803486,2018-11-20,47.9,A
6627,USGS,06803486,2018-11-21,45.4,A
6628,USGS,06803486,2018-11-22,45.2,A
6629,USGS,06803486,2018-11-23,46.0,A
6630,USGS,06803486,2018-11-24,46.4,A
6631,USGS,06803486,2018-11-25,45.6,A
6632,USGS,06803486,2018-11-26,46.4,A
6633,USGS,06803486,2018-11-27,37.0,A:e
6634,USGS,06803486,2018-11-28,43.7,A:e
6635,USGS,06803486,2018-11-29,47.0,A:e
6636,USGS,06803486,2018-11-30,48.7,A
6637,USGS,06803486,2018-12-01,436,A
6638,USGS,06803486,2018-12-02,563,A
6639,USGS,06803486,2018-12-03,230,A
6640,USGS,06803486,2018-12-04,164,A
6641,USGS,06803486,2018-12-05,139,A:e
6642,USGS,06803486,2018-12-06,120,A:e
6643,USGS,06803486,2018-12-07,112,A:e
6644,USGS,06803486,2018-12-08,99.4,A:e
6645,USGS,06803486,2018-12-09,99.7,A:e
6646,USGS,06803486,2018-12-10,104,A:e
6647,USGS,06803486,2018-12-11,107,A
6648,USGS,06803486,2018-12-12,101,A
6649,USGS,06803486,2018-12-13,95.6,A
6650,USGS,06803486,2018-12-14,92.3,A
6651,USGS,06803486,2018-12-15,89.3,A
6652,USGS,06803486,2018-12-16,87.1,A
6653,USGS,06803486,2018-12-17,85.6,A
6654,USGS,06803486,2018-12-18,85.2,A
6655,USGS,06803486,2018-12-19,85.0,A
6656,USGS,06803486,2018-12-20,83.6,A
6657,USGS,06803486,2018-12-21,81.8,A
6658,USGS,06803486,2018-12-22,78.8,A
6659,USGS,06803486,2018-12-23,76.3,A
6660,USGS,06803486,2018-12-24,73.5,A
6661,USGS,06803486,2018-12-25,72.2,A
6662,USGS,06803486,2018-12-26,79.3,A
6663,USGS,06803486,2018-12-27,918,A
6664,USGS,06803486,2018-12-28,640,A
6665,USGS,06803486,2018-12-29,242,A:e
6666,USGS,06803486,2018-12-30,201,A:e
6667,USGS,06803486,2018-12-31,180,A:e
6668,USGS,06803486,2019-01-01,128,A:e
6669,USGS,06803486,2019-01-02,127,A:e
6670,USGS,06803486,2019-01-03,137,A:e
6671,USGS,06803486,2019-01-04,145,A:e
6672,USGS,06803486,2019-01-05,137,A
6673,USGS,06803486,2019-01-06,132,A
6674,USGS,06803486,2019-01-07,129,A
6675,USGS,06803486,2019-01-08,122,A
6676,USGS,06803486,2019-01-09,114,A
6677,USGS,06803486,2019-01-10,108,A
6678,USGS,06803486,2019-01-11,101,A:e
6679,USGS,06803486,2019-01-12,105,A
6680,USGS,06803486,2019-01-13,103,A
6681,USGS,06803486,2019-01-14,101,A
6682,USGS,06803486,2019-01-15,98.2,A
6683,USGS,06803486,2019-01-16,96.2,A
6684,USGS,06803486,2019-01-17,93.7,A
6685,USGS,06803486,2019-01-18,91.8,A
6686,USGS,06803486,2019-01-19,72.3,A:e
6687,USGS,06803486,2019-01-20,63.2,A:e
6688,USGS,06803486,2019-01-21,68.5,A:e
6689,USGS,06803486,2019-01-22,75.4,A:e
6690,USGS,06803486,2019-01-23,79.6,A:e
6691,USGS,06803486,2019-01-24,79.7,A:e
6692,USGS,06803486,2019-01-25,69.2,A:e
6693,USGS,06803486,2019-01-26,73.2,A:e
6694,USGS,06803486,2019-01-27,74.1,A:e
6695,USGS,06803486,2019-01-28,75.3,A:e
6696,USGS,06803486,2019-01-29,71.4,A:e
6697,USGS,06803486,2019-01-30,69.5,A:e
6698,USGS,06803486,2019-01-31,81.0,A:e
6699,USGS,06803486,2019-02-01,77.2,A
6700,USGS,06803486,2019-02-02,77.6,A
6701,USGS,06803486,2019-02-03,122,A:e
6702,USGS,06803486,2019-02-04,120,A:e
6703,USGS,06803486,2019-02-05,81.4,A:e
6704,USGS,06803486,2019-02-06,72.4,A:e
6705,USGS,06803486,2019-02-07,71.6,A:e
6706,USGS,06803486,2019-02-08,72.1,A:e
6707,USGS,06803486,2019-02-09,75.7,A:e
6708,USGS,06803486,2019-02-10,68.9,A:e
6709,USGS,06803486,2019-02-11,68.7,A:e
6710,USGS,06803486,2019-02-12,68.7,A:e
6711,USGS,06803486,2019-02-13,66.6,A:e
6712,USGS,06803486,2019-02-14,68.4,A:e
6713,USGS,06803486,2019-02-15,92.9,A:e
6714,USGS,06803486,2019-02-16,58.3,A:e
6715,USGS,06803486,2019-02-17,62.4,A:e
6716,USGS,06803486,2019-02-18,65.1,A:e
6717,USGS,06803486,2019-02-19,57.6,A:e
6718,USGS,06803486,2019-02-20,62.1,A:e
6719,USGS,06803486,2019-02-21,59.1,A:e
6720,USGS,06803486,2019-02-22,61.1,A:e
6721,USGS,06803486,2019-02-23,63.9,A:e
6722,USGS,06803486,2019-02-24,60.0,A:e
6723,USGS,06803486,2019-02-25,55.0,A:e
6724,USGS,06803486,2019-02-26,58.9,A:e
6725,USGS,06803486,2019-02-27,60.9,A:e
6726,USGS,06803486,2019-02-28,63.7,A:e
6727,USGS,06803486,2019-03-01,67.4,A:e
6728,USGS,06803486,2019-03-02,65.2,A:e
6729,USGS,06803486,2019-03-03,51.7,A:e
6730,USGS,06803486,2019-03-04,52.5,A:e
6731,USGS,06803486,2019-03-05,61.7,A:e
6732,USGS,06803486,2019-03-06,56.5,A:e
6733,USGS,06803486,2019-03-07,57.8,A:e
6734,USGS,06803486,2019-03-08,59.7,A:e
6735,USGS,06803486,2019-03-09,71.0,A:e
6736,USGS,06803486,2019-03-10,177,A:e
6737,USGS,06803486,2019-03-11,436,A
6738,USGS,06803486,2019-03-12,1280,A
6739,USGS,06803486,2019-03-13,4680,A
6740,USGS,06803486,2019-03-14,4570,A
6741,USGS,06803486,2019-03-15,1990,A:e
6742,USGS,06803486,2019-03-16,1470,A:e
6743,USGS,06803486,2019-03-17,1190,A:e
6744,USGS,06803486,2019-03-18,985,A:e
6745,USGS,06803486,2019-03-19,1020,A:e
6746,USGS,06803486,2019-03-20,688,A:e
6747,USGS,06803486,2019-03-21,542,A
6748,USGS,06803486,2019-03-22,453,A
6749,USGS,06803486,2019-03-23,384,A
6750,USGS,06803486,2019-03-24,353,A
6751,USGS,06803486,2019-03-25,342,A
6752,USGS,06803486,2019-03-26,299,A
6753,USGS,06803486,2019-03-27,263,A
6754,USGS,06803486,2019-03-28,234,A
6755,USGS,06803486,2019-03-29,226,A
6756,USGS,06803486,2019-03-30,210,A
6757,USGS,06803486,2019-03-31,188,A
6758,USGS,06803486,2019-04-01,171,A
6759,USGS,06803486,2019-04-02,164,A
6760,USGS,06803486,2019-04-03,156,A
6761,USGS,06803486,2019-04-04,146,A
6762,USGS,06803486,2019-04-05,142,A
6763,USGS,06803486,2019-04-06,135,A
6764,USGS,06803486,2019-04-07,132,A
6765,USGS,06803486,2019-04-08,124,A
6766,USGS,06803486,2019-04-09,118,A
6767,USGS,06803486,2019-04-10,112,A
6768,USGS,06803486,2019-04-11,109,A
6769,USGS,06803486,2019-04-12,108,A
6770,USGS,06803486,2019-04-13,98.7,A
6771,USGS,06803486,2019-04-14,91.9,A
6772,USGS,06803486,2019-04-15,89.5,A
6773,USGS,06803486,2019-04-16,87.1,A
6774,USGS,06803486,2019-04-17,84.3,A
6775,USGS,06803486,2019-04-18,84.4,A
6776,USGS,06803486,2019-04-19,82.3,A
6777,USGS,06803486,2019-04-20,79.8,A
6778,USGS,06803486,2019-04-21,77.6,A
6779,USGS,06803486,2019-04-22,75.0,A
6780,USGS,06803486,2019-04-23,74.7,A
6781,USGS,06803486,2019-04-24,72.3,A
